S.no,Brand,Model,Specifications / Review link,Price ,Comment,Category,Type,Links,Region,Polarity,Agreement,Subjectivity,Confidence
,Suzuki,GSX S1167,,,They have really great engines but how on earth can I sell a motorcycle without a clear coat seal???? But the cheap price has to come from somewhere,,,,Germany,NEU,DISAGREEMENT,OBJECTIVE,86
,Suzuki,GSX S1168,,,"This is the most beautiful naked Kilogixxn ever, maybe a little more neon yellow would be nice. But then the foiler also has a little work to do! ;-)",,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1169,,,The previous one was much nicer,,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1170,,,Awesome bike,,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1171,,,"If I hadn't bought the neo sports CB1000, I would almost have gotten the Suzuki by now...I love my Honda. I would like this Suzuki for my girlfriend or best Hawara. Then I'm happy for you :-",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,84
,Suzuki,GSX S1172,,,"15,000??? The predecessor cost about 12,000 (list). First of all, it's not worth 3000€ more and secondly, you almost get a tuono for the money. We'll see what it actually sells for. No one takes them for 15,000. 12500 would be realistic for the thing. And then talk about a ""good price"". It's ridiculous",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1173,,,"I'm a self-confessed Suzuki fan, the price is certainly high, but it's still too fat and too good. More of a roadster than a really aggressive naked ala Tuono etc",,,,Germany,N,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1174,,,the suzukis were probably euro9 compliant 5 years ago,,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1175,,,"if i'm honest, i like it better than the predecessor with its gigeresque teardrop design. the mask was also cruel to look at. as if salvator dali had drawn a hasbro transformer. the rear seat is definitely a real source of joy - it's a pity that horvath wasn't there for the pillion test...that would have been a picture for gods. once again an exuberant portion of nested subordinate clauses and verbal filler material...Mr. Vielhaber must have been in a good chatting mood. the only question that arises is why all this sounds as if there is not much new to report, but it has to inflate so much that in the end it is not just the new look that is worth mentioning. it all started so well: a well-managed evolution based on an engine that was simply too good to be further developed and thus possibly made worse? everything that came after that almost sounded like an apology. :D :D :D why? because of the lack of groundbreaking innovation? in what form should it come with such an exhausted concept without losing the long-established customer base who actually appreciates these virtues? I think it's ok that the 150 hp are considered sufficient. why invest in so much extra performance, which i then have to keep in check with complex and equally investment-intensive electronics, so that the widowmaker doesn't wipe out more rulers than an existing epidemic? only because of the regular table weight? at the moment it's negligible anyway, given the few gastro opening days a year. ;-) for me suzuki did it right. ps and yes - I like it when the vauli has to suffer...it's almost like a carwash... :D :D :D",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,84
,Suzuki,GSX S1176,,,"The passenger roll in the video is an accessory and probably not intended to actually take a passenger with you. The engine has once again received new camshafts and should therefore have a smoother torque curve without dents in the lower and middle speed range (see Suzuki website). For this, 2 Nm were sacrificed at the tip. Suzuki test riders claim you can drive the new one a gear higher than the old one with the same suit. It would have been nice to know whether she still walks like the old one, but unfortunately there were no statements from Vauli. And they even had the old one with them..... But no, let's concentrate on the regulars' table values....",,,,Germany,N,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1177,,,You can no longer recognize the bikes from afar with these small headlights. See also yamahaa new mt 07 etc. ... Eig dangerous something like that,,,,Germany,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1178,,,"Certainly not a bad bike, but where are the real innovations from Suzuki? The bottom line is that we've been seeing the same bikes warmed up lukewarm for years. It's a shame, Suzi can actually do it better.",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1179,,,Unfortunately not my case :(,,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1180,,,Just because of the ridiculous lamp mask with mini light I would not want to own the thing!! Too bad actually!,,,,Germany,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1181,,,Optics somehow bland and a weng copied from Yamaha. The transformation is getting boring...,,,,Germany,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1182,,,Katana still looks better 😎,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1183,,,"Upper class naked bikes and still LC display. Typical Suzuki. Honestly, I was hoping that Suzuki would sharpen the GSXS 1000 again.. Better response, less weight and LED lights. That would have been enough for me with the price. But with this ride by wire and the riding modes, I didn't fall off my chair. Blipper and larger fuel tank (new 19l !!) are a big plus.",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1184,,,"So the reviewer wasn't able to make a direct comparison to the predecessor in terms of throttle response, but since he didn't complain, I assume that the load change shock from ""throttle up"" when applying the power has become negligible. She probably got LED light. Less weight would always be good, but how is that possible if the frame, swingarm and drivetrain remain the same?",,,,Germany,P,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1185,,,"The problem is that the engines have to run very lean, so the response suffers. And not every manufacturer managed to do that right away. Why Suzuki positions the bike like this you have to ask Suzuki. I would also add 500 EUR for an IMU, but I don't always get what I want either.",,,,Germany,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1186,,,"The Streitfighter optics are not my cup of tea. Fortunately, there is now the GT version for that. That would be something for me. I got along without electronic gimmicks in 40 years. ABS has its right to exist. I do not care about the rest. If you need electronic driving aids with the 70 permitted almost everywhere....but it's a free country and everyone can be talked into what they want. But my Bandit won't break even without driving aids. Too bad they kinda screwed up the katana...",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,83
,Suzuki,GSX S1187,,,"The new GSX S 1000 doesn't work at all . Technically it's great, just like its predecessor and it doesn't really matter whether you wrap yourself around the tree with 150, 170 or even 200 hp. But the optics!!! I don't know what Suzuki was thinking with the design. It looks like a castrated katana, which is also an ugly motorcycle. The sun is shining, I sit down on my 2016 GSX S 1000 and drive a lap",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1188,,,"Visually a failed copy of the Superduke. Otherwise nothing that attracts me to the bike. As always, the test is extensive and informative to look at!",,,,Germany,N,AGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1189,,,"15,000 EUR competitive price?  Only in austria due to tax",,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1190,,,"Nothing beats Yamaha for value for money. Who pays 15,000 for a motorcycle?",,,,Germany,N,AGREEMENT,OBJECTIVE,92
,Suzuki,GSX S1191,,,Buy a Z900 kawasaki didn't understand Suzuki,,,,Germany,N,AGREEMENT,OBJECTIVE,92
,Suzuki,GSX S1192,,,"First the optics have to be right, then the insideWerte.Mansees that the Japanese see a lot of comics movies, the motorcycle doesn't appeal to me at all, it looks like shit (to me)",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1193,,,"I wouldn't want to do without lean angle ABS in this price range, then I'd rather have 25 hp. Leave out unnecessary electronic gimmicks - of course why not. But one of the milestones of security features?",,,,Germany,P,DISAGREEMENT,OBJECTIVE,86
,Suzuki,GSX S1194,,,unfortunately no eye-catcher,,,,Germany,N,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1195,,,🤢🤮,,,,Germany,N+,DISAGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1196,,,"On paper, the Suzuki has more, or am I wrong. And optics are known to be a matter of taste, I think the Suzuki is nicer!",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1197,,,Wtf how short is the rear.. Soooo dumb...,,,,Germany,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1198,,,"The design is angular and edgy, more futuristic. Well done Suzuki!",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1199,,,"The design is ruthless typical naked muscle,, really cool..",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,92
,Suzuki,GSX S1200,,,"Wow... this is just scary, why didn't Suzuki create a scary product in the first place... salute anyway",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1201,,,a steady leap for the naked version of the suzuki🔥,,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1202,,,"The gray color is really great, bro, it looks more detailed with the curves , the savings are starting to thrash out",,,,Germany,P,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1203,,,👍 Suzuki is classy,,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1204,,,"This is the first time I like the Suzuki design on this motorbike. Cool, handsome, cool, kerreeeennnn",,,,Germany,P,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1205,,,"The design is fierce, the body lines are sharp. So droolrrrr want to ask for her hand.",,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1206,,,"if the stop lamp problem is still in the aftermarket, the important thing is that the body design really needs to be changed. Because if you have to modify the body design, that's what I'm lazy about because it's expensive and takes time, I'm satisfied with SUZUKI for the current GSX-S1000",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1207,,,"If a GSX like this is unmatched, fierce, ferocious, the best Suzuki, Suzuki lover.",,,,Germany,P+,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1208,,,"Tired of being ridiculed by the headlamp chicken, finally released a new Suzuki design too, STOP",,,,Germany,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1209,,,Really handsome 😍 But the design is similar... - the color is the same as the rear body like the yamaha xabre - the front body and headlamp are similar like a combination of yamaha xride & new mt07 2021,,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1210,,,"Indeed, in the motorcycle class, Suzuki's design is frightening",,,,Germany,N,AGREEMENT,SUBJECTIVE,100
,Suzuki,GSX S1211,,,"This is the first motorcycle from Suzuki, which I admit has a good design, the others, that's how I don't like it, although everyone likes it or not, it's different""",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1212,,,"even bad Suzuki motorcycles are still maintained, Suzuki lovers.",,,,Germany,N+,AGREEMENT,OBJECTIVE,98
,Suzuki,GSX S1213,,,"I admit that the quality of the Suzuki motorcycle engine is indeed better than others and is resilient because I once had a 2006 Shogun, the pull was good, the flooding was strong, now I use automatic because there are many automatic ones that need maintenance",,,,Germany,P,DISAGREEMENT,SUBJECTIVE,94
,Suzuki,GSX S1214,,,this is new SUZUKI hopefully 150cc will also follow 👍🏻,,,,Germany,P,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1215,,,"Poooolllll handsome 😍😍😍 Try the 150 R gsx, the design looks like the headlights. Maybe you don't think about taking out your savings balance",,,,Germany,NEU,DISAGREEMENT,SUBJECTIVE,86
,Suzuki,GSX S1216,,,"Suzuki is starting to wake up from sleep, the feeling is towards KTM and Moto GP, may it spread to motorbikes in Indonesia",,,,Germany,P,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1217,,,"CURRENTLY THE BEST BUILD QUALITY IS ONLY SUZUKI & KAWASAKI THAT ALWAYS KEEP THIS FROM THE LAST.. NOT RICH AS HONDA, YAMAHA WHICH IS DECREASING FOR NEKEN COST... GREETINGS👍",,,,Germany,P,DISAGREEMENT,OBJECTIVE,86
,Suzuki,GSX S1218,,,"If anyone sells this exact custom headlamp, I'll buy it automatically",,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1219,,,"Everyone believes and believes, Suzuki has the best engine quality, materials, paint, etc., it's just that the design is sometimes weird. Lover Suzuki.",,,,Germany,N,AGREEMENT,SUBJECTIVE,90
,Suzuki,GSX S1220,,,"Moge suzuki is really cool. Indeed, Suzuki has to get out of the rounded design path, for future innovations.",,,,Germany,P,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1221,,,I think it's really amazing,,,,Germany,P+,AGREEMENT,SUBJECTIVE,98
,Suzuki,GSX S1222,,,I still use the beat for daily,,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1223,,,"If you look at the headlamp, it looks like a Yamaha mt",,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
,Suzuki,GSX S1224,,,rear light change,,,,Germany,NONE,AGREEMENT,OBJECTIVE,100
